table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,l'Aldea,28.0,
0,Resum dades: temperatura màxima avui,Aldover,27.8,
0,Resum dades: temperatura màxima avui,Tarragona - Complex Educatiu,27.8,
0,Resum dades: temperatura màxima avui,les Cases d'Alcanar,27.7,
0,Resum dades: temperatura màxima avui,el Prat de Llobregat,27.5,
0,Resum dades: temperatura màxima avui,Ulldecona - els Valentins,27.3,
0,Resum dades: temperatura màxima avui,Amposta,27.0,
0,Resum dades: temperatura màxima avui,Constantí,27.0,
0,Resum dades: temperatura màxima avui,Barcelona - Zona Universitària,26.9,
0,Resum dades: temperatura màxima avui,Roses,26.8,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,-0.4,
1,Resum dades: temperatura mínima avui,Prades,2.8,
1,Resum dades: temperatura mínima avui,Puigcerdà,3.6,
1,Resum dades: temperatura mínima avui,Tírvia,3.7,
1,Resum dades: temperatura mínima avui,Vielha - Elipòrt,3.8,
1,Resum dades: temperatura mínima avui,el Pont de Suert,4.0,
1,Resum dades: temperatura mínima avui,Molló - Fabert,4.6,
1,Resum dades: temperatura mínima avui,Guixers - Valls,4.7,
1,Resum dades: temperatura mínima avui,Sort,5.0,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,5.1,
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,N,61.6
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),O,41.8
2,Resum dades: velocitat i direcció del vent avui,Miami Platja,NO,40.0
2,Resum dades: velocitat i direcció del vent avui,Riudecanyes,O,36.4
2,Resum dades: velocitat i direcció del vent avui,el Perelló,NO,32.0
2,Resum dades: velocitat i direcció del vent avui,Organyà,NE,30.2
2,Resum dades: velocitat i direcció del vent avui,Margalef,SO,26.3
2,Resum dades: velocitat i direcció del vent avui,la Pobla de Segur,N,25.6
2,Resum dades: velocitat i direcció del vent avui,Malgrat de Mar,NO,22.0
2,Resum dades: velocitat i direcció del vent avui,el Prat de Llobregat,NO,22.0
3,Resum dades: precipitació avui,Guardiola de Berguedà,0.2,
3,Resum dades: precipitació avui,Vic,0.1,
3,Resum dades: precipitació avui,Olot,0.1,
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
