table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Tarragona - Complex Educatiu,30.4,
0,Resum dades: temperatura màxima avui,Vilanova i la Geltrú,30.3,
0,Resum dades: temperatura màxima avui,Cunit,30.2,
0,Resum dades: temperatura màxima avui,Torredembarra,30.0,
0,Resum dades: temperatura màxima avui,Vinyols i els Arcs - Cambrils,30.0,
0,Resum dades: temperatura màxima avui,Barcelona - el Raval,30.0,
0,Resum dades: temperatura màxima avui,Barcelona - Zona Universitària,29.9,
0,Resum dades: temperatura màxima avui,Constantí,29.7,
0,Resum dades: temperatura màxima avui,Margalef,29.6,
0,Resum dades: temperatura màxima avui,les Cases d'Alcanar,29.6,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,12.1,
1,Resum dades: temperatura mínima avui,Bonabé (1.691 m),13.6,
1,Resum dades: temperatura mínima avui,el Pont de Suert,13.9,
1,Resum dades: temperatura mínima avui,Guixers - Valls,14.1,
1,Resum dades: temperatura mínima avui,Vielha - Elipòrt,14.3,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,14.4,
1,Resum dades: temperatura mínima avui,Molló - Fabert,14.6,
1,Resum dades: temperatura mínima avui,Puigcerdà,14.7,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,15.1,
1,Resum dades: temperatura mínima avui,la Vall d'en Bas,15.7,
2,Resum dades: velocitat i direcció del vent avui,Roses,N,46.1
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - Bocana Sud,NE,41.4
2,Resum dades: velocitat i direcció del vent avui,Ulldemolins,SE,38.2
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),SO,37.4
2,Resum dades: velocitat i direcció del vent avui,Margalef,E,36.7
2,Resum dades: velocitat i direcció del vent avui,Tivissa,E,35.3
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),S,34.6
2,Resum dades: velocitat i direcció del vent avui,PN dels Ports,E,33.1
2,Resum dades: velocitat i direcció del vent avui,el Perelló,NE,32.4
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - ZAL Prat,NE,32.0
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
3,Resum dades: precipitació avui,Molló - Fabert,0.0,
3,Resum dades: precipitació avui,Sant Pau de Segúries,0.0,
3,Resum dades: precipitació avui,Organyà,0.0,
