table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Margalef,30.1,
0,Resum dades: temperatura màxima avui,Tàrrega,29.9,
0,Resum dades: temperatura màxima avui,Cabrils,29.6,
0,Resum dades: temperatura màxima avui,Lladurs,29.6,
0,Resum dades: temperatura màxima avui,Torroja del Priorat,29.5,
0,Resum dades: temperatura màxima avui,PN dels Ports,29.5,
0,Resum dades: temperatura màxima avui,Vallfogona de Balaguer,29.3,
0,Resum dades: temperatura màxima avui,Sant Martí de Riucorb,29.3,
0,Resum dades: temperatura màxima avui,Tarragona - Complex Educatiu,29.0,
0,Resum dades: temperatura màxima avui,Mataró,29.0,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,11.8,
1,Resum dades: temperatura mínima avui,Guixers - Valls,12.6,
1,Resum dades: temperatura mínima avui,el Pont de Suert,13.1,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,14.0,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,14.3,
1,Resum dades: temperatura mínima avui,Sort,14.8,
1,Resum dades: temperatura mínima avui,Bonabé (1.691 m),15.0,
1,Resum dades: temperatura mínima avui,Cardona,15.5,
1,Resum dades: temperatura mínima avui,Castellar de n'Hug - el Clot del Moro,15.5,
1,Resum dades: temperatura mínima avui,Sant Llorenç Savall,15.6,
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),SO,40.7
2,Resum dades: velocitat i direcció del vent avui,Tivissa,E,32.4
2,Resum dades: velocitat i direcció del vent avui,Ulldemolins,E,32.0
2,Resum dades: velocitat i direcció del vent avui,Organyà,NE,31.3
2,Resum dades: velocitat i direcció del vent avui,Vinebre,SE,31.3
2,Resum dades: velocitat i direcció del vent avui,Margalef,S,31.0
2,Resum dades: velocitat i direcció del vent avui,Barcelona - Observatori Fabra,O,29.2
2,Resum dades: velocitat i direcció del vent avui,Alguaire,E,29.2
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),S,28.1
2,Resum dades: velocitat i direcció del vent avui,la Panadella,S,28.1
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
3,Resum dades: precipitació avui,Molló - Fabert,0.0,
3,Resum dades: precipitació avui,Sant Pau de Segúries,0.0,
3,Resum dades: precipitació avui,Organyà,0.0,
