table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Barcelona - Zona Universitària,29.3,
0,Resum dades: temperatura màxima avui,Cabanes,29.1,
0,Resum dades: temperatura màxima avui,les Cases d'Alcanar,29.0,
0,Resum dades: temperatura màxima avui,Tarragona - Complex Educatiu,28.7,
0,Resum dades: temperatura màxima avui,Cunit,28.6,
0,Resum dades: temperatura màxima avui,Vilanova i la Geltrú,28.6,
0,Resum dades: temperatura màxima avui,l'Aldea,28.4,
0,Resum dades: temperatura màxima avui,Illa de Buda,28.3,
0,Resum dades: temperatura màxima avui,Torroella de Fluvià,28.3,
0,Resum dades: temperatura màxima avui,Sant Pere Pescador,28.1,
1,Resum dades: temperatura mínima avui,Cervera,10.9,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,12.1,
1,Resum dades: temperatura mínima avui,Guixers - Valls,12.7,
1,Resum dades: temperatura mínima avui,Bonabé (1.691 m),13.4,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,13.8,
1,Resum dades: temperatura mínima avui,Puigcerdà,14.7,
1,Resum dades: temperatura mínima avui,Prades,14.8,
1,Resum dades: temperatura mínima avui,el Pont de Suert,14.9,
1,Resum dades: temperatura mínima avui,Castellar de n'Hug - el Clot del Moro,15.0,
1,Resum dades: temperatura mínima avui,PN dels Ports,15.1,
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,N,60.5
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),SO,46.1
2,Resum dades: velocitat i direcció del vent avui,el Perelló,O,24.8
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - Bocana Sud,NE,23.4
2,Resum dades: velocitat i direcció del vent avui,Font-rubí,NE,20.2
2,Resum dades: velocitat i direcció del vent avui,Alguaire,E,20.2
2,Resum dades: velocitat i direcció del vent avui,Massoteres,E,19.4
2,Resum dades: velocitat i direcció del vent avui,Pujalt,SE,19.4
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - ZAL Prat,NE,19.4
2,Resum dades: velocitat i direcció del vent avui,Vilafranca del Penedès - la Granada,N,19.1
3,Resum dades: precipitació avui,la Panadella,0.1,
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
3,Resum dades: precipitació avui,Molló - Fabert,0.0,
3,Resum dades: precipitació avui,Sant Pau de Segúries,0.0,
