table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Lladurs,33.7,
0,Resum dades: temperatura màxima avui,Vilanova de Meià,33.4,
0,Resum dades: temperatura màxima avui,el Canós,33.3,
0,Resum dades: temperatura màxima avui,Tàrrega,33.2,
0,Resum dades: temperatura màxima avui,Baldomar,33.1,
0,Resum dades: temperatura màxima avui,Oliola,32.9,
0,Resum dades: temperatura màxima avui,Vallfogona de Balaguer,32.8,
0,Resum dades: temperatura màxima avui,Sant Martí de Riucorb,32.8,
0,Resum dades: temperatura màxima avui,Anglesola - Tornabous,32.6,
0,Resum dades: temperatura màxima avui,Camarasa,32.5,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,11.1,
1,Resum dades: temperatura mínima avui,el Pont de Suert,11.4,
1,Resum dades: temperatura mínima avui,Guixers - Valls,12.1,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,13.0,
1,Resum dades: temperatura mínima avui,Sort,13.4,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,13.6,
1,Resum dades: temperatura mínima avui,Castellar de n'Hug - el Clot del Moro,14.6,
1,Resum dades: temperatura mínima avui,Tírvia,15.0,
1,Resum dades: temperatura mínima avui,Puigcerdà,15.5,
1,Resum dades: temperatura mínima avui,Prades,15.7,
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),S,55.4
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,S,51.8
2,Resum dades: velocitat i direcció del vent avui,Margalef,E,46.1
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),SO,44.3
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - Bocana Sud,NE,42.5
2,Resum dades: velocitat i direcció del vent avui,Alguaire,E,40.3
2,Resum dades: velocitat i direcció del vent avui,Falset,E,40.0
2,Resum dades: velocitat i direcció del vent avui,la Panadella,E,37.8
2,Resum dades: velocitat i direcció del vent avui,Massoteres,E,36.0
2,Resum dades: velocitat i direcció del vent avui,Tivissa,SE,35.3
3,Resum dades: precipitació avui,Torroella de Montgrí,0.1,
3,Resum dades: precipitació avui,Castelló d'Empúries,0.1,
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
3,Resum dades: precipitació avui,Molló - Fabert,0.0,
