table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Espolla,34.5,
0,Resum dades: temperatura màxima avui,Cabanes,34.4,
0,Resum dades: temperatura màxima avui,Roses,34.0,
0,Resum dades: temperatura màxima avui,Vallirana,33.5,
0,Resum dades: temperatura màxima avui,la Tallada d'Empordà,33.3,
0,Resum dades: temperatura màxima avui,Pantà de Darnius - Boadella,33.1,
0,Resum dades: temperatura màxima avui,Vinyols i els Arcs - Cambrils,32.9,
0,Resum dades: temperatura màxima avui,Castelló d'Empúries,32.9,
0,Resum dades: temperatura màxima avui,la Bisbal d'Empordà,32.8,
0,Resum dades: temperatura màxima avui,Constantí,32.6,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,4.0,
1,Resum dades: temperatura mínima avui,Guixers - Valls,6.1,
1,Resum dades: temperatura mínima avui,Prades,6.4,
1,Resum dades: temperatura mínima avui,el Pont de Suert,6.9,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,7.9,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,8.2,
1,Resum dades: temperatura mínima avui,Sort,8.3,
1,Resum dades: temperatura mínima avui,Tírvia,9.3,
1,Resum dades: temperatura mínima avui,Vielha - Elipòrt,9.3,
1,Resum dades: temperatura mínima avui,Puigcerdà,9.4,
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,NO,81.4
2,Resum dades: velocitat i direcció del vent avui,Miami Platja,O,45.4
2,Resum dades: velocitat i direcció del vent avui,Riudecanyes,NO,40.3
2,Resum dades: velocitat i direcció del vent avui,Organyà,N,37.8
2,Resum dades: velocitat i direcció del vent avui,el Perelló,NO,37.1
2,Resum dades: velocitat i direcció del vent avui,Barcelona - Observatori Fabra,NO,34.9
2,Resum dades: velocitat i direcció del vent avui,Port de Barcelona - Bocana Sud,NO,32.4
2,Resum dades: velocitat i direcció del vent avui,Mataró,NO,32.0
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),NO,30.6
2,Resum dades: velocitat i direcció del vent avui,Puig Sesolles (1.666 m),NE,29.9
3,Resum dades: precipitació avui,Puigcerdà,0.1,
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
3,Resum dades: precipitació avui,els Hostalets de Pierola,0.0,
3,Resum dades: precipitació avui,Molló - Fabert,0.0,
3,Resum dades: precipitació avui,Sant Pau de Segúries,0.0,
