table_index,caption,col1,col2,col3
0,Resum dades: temperatura màxima avui,Aldover,33.5,
0,Resum dades: temperatura màxima avui,Vila-rodona,32.1,
0,Resum dades: temperatura màxima avui,Nulles,31.8,
0,Resum dades: temperatura màxima avui,Espolla,31.7,
0,Resum dades: temperatura màxima avui,Vallirana,31.5,
0,Resum dades: temperatura màxima avui,Ulldecona - els Valentins,31.5,
0,Resum dades: temperatura màxima avui,Olot,31.4,
0,Resum dades: temperatura màxima avui,l'Ametlla de Mar,31.3,
0,Resum dades: temperatura màxima avui,Blancafort,31.3,
0,Resum dades: temperatura màxima avui,el Montmell,31.2,
1,Resum dades: temperatura mínima avui,Das - Aeròdrom,3.4,
1,Resum dades: temperatura mínima avui,Guixers - Valls,6.5,
1,Resum dades: temperatura mínima avui,Prades,7.0,
1,Resum dades: temperatura mínima avui,el Pont de Suert,7.1,
1,Resum dades: temperatura mínima avui,Guardiola de Berguedà,7.8,
1,Resum dades: temperatura mínima avui,Sant Pau de Segúries,8.2,
1,Resum dades: temperatura mínima avui,Castellar de n'Hug - el Clot del Moro,9.5,
1,Resum dades: temperatura mínima avui,Puigcerdà,9.5,
1,Resum dades: temperatura mínima avui,Sort,9.8,
1,Resum dades: temperatura mínima avui,Tírvia,10.0,
2,Resum dades: velocitat i direcció del vent avui,Portbou - coll dels Belitres,N,50.0
2,Resum dades: velocitat i direcció del vent avui,Organyà,NE,49.7
2,Resum dades: velocitat i direcció del vent avui,PN dels Ports,SO,44.6
2,Resum dades: velocitat i direcció del vent avui,Roses,N,40.3
2,Resum dades: velocitat i direcció del vent avui,Molló - Fabert,N,38.9
2,Resum dades: velocitat i direcció del vent avui,el Perelló,N,30.2
2,Resum dades: velocitat i direcció del vent avui,Montsec d'Ares (1.571 m),E,30.2
2,Resum dades: velocitat i direcció del vent avui,Barcelona - Observatori Fabra,NO,28.8
2,Resum dades: velocitat i direcció del vent avui,Ulldemolins,NO,25.6
2,Resum dades: velocitat i direcció del vent avui,Navata,NO,25.2
3,Resum dades: precipitació avui,Benissanet,0.1,
3,Resum dades: precipitació avui,Vilanova de Segrià,0.1,
3,Resum dades: precipitació avui,Olot,0.1,
3,Resum dades: precipitació avui,Vilanova i la Geltrú,0.1,
3,Resum dades: precipitació avui,Castellnou de Seana,0.0,
3,Resum dades: precipitació avui,Tàrrega,0.0,
3,Resum dades: precipitació avui,Cervera,0.0,
3,Resum dades: precipitació avui,Mas de Barberans,0.0,
3,Resum dades: precipitació avui,Orís,0.0,
3,Resum dades: precipitació avui,la Seu d'Urgell - Bellestar,0.0,
